va,vb,exp,sim,sign_error,exp_error,man_error
93ca,8e85,0006,0000,False,0,6
c62c,98ca,2364,2363,False,0,1
9724,65d5,c135,c134,False,0,1
4097,1113,15d3,15d2,False,0,1
87fe,8f6c,0001,0000,False,0,1
f3d4,c802,7c00,7fd7,False,0,-983
9e2b,08e8,800f,8000,False,0,15
9cdc,d0ff,3212,3211,False,0,1
3766,d8c0,d465,d464,False,0,1
3e1f,239a,25d1,25d0,False,0,1
67fa,01c1,2aff,2dbc,False,-1,323
45d4,4e3c,588b,588a,False,0,1
188b,9059,8014,8000,False,0,20
4caf,67a0,7877,7876,False,0,1
b5d4,999e,1418,1417,False,0,1
13ae,5389,2b3c,2b3b,False,0,1
9c00,07a3,8008,8000,False,0,8
631c,3b3b,626d,626c,False,0,1
8235,b36a,0083,0000,False,0,131
e055,adc4,523f,523e,False,0,1
0895,99a0,8006,8000,False,0,6
d66f,adba,489b,489a,False,0,1
6e2c,a86c,dad3,dad2,False,0,1
2487,9826,8259,80b2,False,0,423
a7ac,1daa,896f,896e,False,0,1
75f5,1174,4c10,4c0f,False,0,1
392d,34d9,3246,3245,False,0,1
5d11,571b,7880,787f,False,0,1
8404,e1c6,29cc,29cb,False,0,1
2368,37a5,1f14,1f13,False,0,1
cb0c,bfbf,4ed3,4ed2,False,0,1
8a5a,d999,2872,2871,False,0,1
32be,4f5d,4635,4634,False,0,1
a868,6df3,da8e,da8d,False,0,1
3d2a,a579,a711,a710,False,0,1
1b97,0594,0005,0000,False,0,5
4693,836d,8da1,8e1a,False,0,-121
12e7,90b7,8008,8000,False,0,8
f9bb,11bb,d01b,d01a,False,0,1
4f26,8cc0,a03f,a03e,False,0,1
bb63,56d4,d64e,d64d,False,0,1
1090,f00e,c4a0,c49f,False,0,1
cec8,e74f,7a32,7a31,False,0,1
43d1,aae0,b2b8,b2b7,False,0,1
b3bc,65e5,ddb3,ddb2,False,0,1
d662,1148,ac37,ac36,False,0,1
f2d6,8a74,4184,4183,False,0,1
2716,c1b9,ad12,ad11,False,0,1
075c,5426,1fa2,1fa1,False,0,1
d210,4960,e013,e012,False,0,1
4b34,437e,52bf,52be,False,0,1
9d6d,a8f9,0abf,0abe,False,0,1
bcd0,ce1d,4f5b,4f5a,False,0,1
8553,df41,28d4,28d3,False,0,1
04f4,1cf8,0006,0000,False,0,6
6ce8,bef9,f047,f046,False,0,1
5ab5,2780,464a,4649,False,0,1
8c70,d420,2494,2493,False,0,1
1bab,1d8c,0154,0000,False,0,340
e9ea,c464,727e,727d,False,0,1
73d8,ca10,fc00,81f1,False,31,-497
a226,929a,00a2,0000,False,0,162
3550,928a,8c58,8c57,False,0,1
f26e,b11a,681a,6819,False,0,1
bac2,676f,e648,e647,False,0,1
9592,33a2,8d51,8d50,False,0,1
2598,a50a,8f0c,8f0b,False,0,1
8737,9cb7,0009,0000,False,0,9
2240,2863,0edb,0eda,False,0,1
49b7,8c22,99e8,99e7,False,0,1
6eea,cbd0,fc00,fec0,False,0,-704
2446,9225,80d2,8000,False,0,210
8920,bb68,08bf,08be,False,0,1
9588,f8d6,52b0,52af,False,0,1
4334,e76d,eeb0,eeaf,False,0,1
10be,da0f,af2f,af2e,False,0,1
2015,0e6c,0034,0000,False,0,52
b971,e544,632a,6329,False,0,1
e9d0,3bd2,e9af,e9ae,False,0,1
b308,0480,80fd,8000,False,0,253
0554,a688,8023,8000,False,0,35
4d74,a78f,b927,b926,False,0,1
bc0d,bba1,3bba,3bb9,False,0,1
2cd9,3ffb,30d6,30d5,False,0,1
a4fb,b1c0,1b29,1b28,False,0,1
4f00,8357,95d8,966c,False,0,-148
1c00,9508,8050,8000,False,0,80
354f,b7ef,b144,b143,False,0,1
9264,20e8,807d,8000,False,0,125
a674,9880,03a1,0342,False,0,95
98d6,9f90,0125,0000,False,0,293
4cd9,3110,4223,4222,False,0,1
fb61,9d0c,5ca8,5ca7,False,0,1
1060,0e7e,0004,0000,False,0,4
50d4,1f58,346f,346e,False,0,1
bf3c,db0a,5e5e,5e5d,False,0,1
022c,bd7c,82fa,843b,False,-1,703
5544,3ee5,588a,5889,False,0,1
8baf,a158,0029,0000,False,0,41
71ee,30f8,675e,675d,False,0,1
6ed3,ccd0,fc00,801a,False,31,-26
bb06,222e,a16d,a16c,False,0,1
304c,0da2,0307,020d,False,0,250
05cd,9aa0,8005,8000,False,0,5
58a7,348a,5148,5147,False,0,1
3e32,8518,87e4,87e3,False,0,1
9b12,239b,835c,8000,False,0,860
a2e8,dcd6,442d,442c,False,0,1
350f,0ad8,0454,0453,False,0,1
c530,d23f,5c0d,5c0c,False,0,1
8aec,e351,3255,3254,False,0,1
7b40,a846,e7bf,e7be,False,0,1
a32d,9340,00d0,0000,False,0,208
673e,5778,7c00,02c2,False,31,-706
3885,6550,6201,6200,False,0,1
a68d,ecd2,57e5,57e4,False,0,1
1d08,3c77,1d9e,1d9d,False,0,1
524b,032b,18fc,19a3,False,0,-167
1dd3,1d41,01ea,0000,False,0,490
0e7a,e585,b878,b877,False,0,1
8e67,a31f,005b,0000,False,0,91
b900,e107,5e49,5e48,False,0,1
d814,cffc,6c12,6c11,False,0,1
10fa,909d,8006,8000,False,0,6
b033,2860,9c98,9c97,False,0,1
fb0d,9114,507a,5079,False,0,1
1331,d5ea,ad51,ad50,False,0,1
da1d,b16c,5025,5024,False,0,1
6c80,816d,ae6a,b21a,False,-1,80
3674,992e,942e,942d,False,0,1
d4bd,44ee,ddd7,ddd6,False,0,1
bbc6,cb50,4b1b,4b1a,False,0,1
9a75,0b58,800c,8000,False,0,12
ca80,46eb,d59f,d59e,False,0,1
389a,8c41,88e5,88e4,False,0,1
690b,2f40,5c92,5c91,False,0,1
eab8,acd5,5c0f,5c0e,False,0,1
bb80,5c02,db84,db83,False,0,1
8ee2,ceb0,21c1,21c0,False,0,1
8d88,f855,49fe,49fd,False,0,1
d672,bb5c,55ee,55ed,False,0,1
49cf,0068,04b8,0e66,False,-2,-430
835c,bfd4,0693,0733,False,0,-160
3159,2ce4,228a,2289,False,0,1
9858,e417,4071,4070,False,0,1
3bab,8001,8001,8000,False,0,1
4750,284d,33dd,33dc,False,0,1
92c0,d8d6,3015,3014,False,0,1
3ec0,5b0d,5df3,5df2,False,0,1
b5fc,3440,ae5c,ae5b,False,0,1
c70e,44cf,d03e,d03d,False,0,1
432a,2e24,3580,357f,False,0,1
9196,c255,186c,186b,False,0,1
3fc0,6dc6,7198,7197,False,0,1
ae76,ee7c,613d,613c,False,0,1
8150,46cf,8878,8c85,False,-1,-13
5cb8,11bc,32c4,32c3,False,0,1
c1ac,4656,cc7e,cc7d,False,0,1
c27e,a850,2f00,2eff,False,0,1
eebf,02ed,b4ef,b5d7,False,0,-232
8b4a,2ef7,8196,8000,False,0,406
982f,d994,35d6,35d5,False,0,1
434d,e058,e7ee,e7ed,False,0,1
e96b,b544,6322,6321,False,0,1
2a45,a640,94e6,94e5,False,0,1
9c96,9a30,00e3,0000,False,0,227
874d,2130,8013,8000,False,0,19
0572,11ff,0001,0000,False,0,1
a88c,169f,83c3,8386,False,0,61
26fd,03de,001b,0000,False,0,27
2d7c,a84e,99e7,99e6,False,0,1
3af6,dcf8,dc53,dc52,False,0,1
afe0,f8a0,6c8e,6c8d,False,0,1
8825,77e8,c419,c418,False,0,1
1682,dff6,ba7a,ba79,False,0,1
23f4,f2b0,daa6,daa5,False,0,1
b606,00c2,8049,8000,False,0,73
0e32,59d7,2c86,2c85,False,0,1
8138,e50c,2627,2a95,False,-1,-110
035c,eb19,b1f6,b287,False,0,-145
2c76,00a2,000b,0000,False,0,11
4571,e844,f1ce,f1cd,False,0,1
5f33,896f,ace4,ace3,False,0,1
d9af,98aa,36a1,36a0,False,0,1
dac1,219a,c0bb,c0ba,False,0,1
fa4a,ad81,6c54,6c53,False,0,1
3403,0329,00cb,0000,False,0,203
2008,506a,3473,3472,False,0,1
0ffa,b00a,8407,8406,False,0,1
74ef,4764,7c00,008e,False,31,-142
f14f,9bf5,5148,5147,False,0,1
8b0f,137a,8003,8000,False,0,3
5813,6192,7c00,7dac,False,0,-428
b5fd,4343,bd70,bd6f,False,0,1
6afe,b6e6,e608,e607,False,0,1
330e,0107,003a,0000,False,0,58
bbf2,b09c,3094,3093,False,0,1
ae3c,e0dc,5393,5392,False,0,1
63ed,5707,7c00,7ef6,False,0,-758
9260,ca2e,20ed,20ec,False,0,1
d8ca,83fd,20c6,20c8,False,0,-2
9f6b,17c9,80e7,8000,False,0,231
cefb,ae89,41b4,41b3,False,0,1
32dc,d759,ce4d,ce4c,False,0,1
8ff6,a2f7,006f,0000,False,0,111
9b6f,82a8,0002,0000,False,0,2
09b6,19d8,0008,0000,False,0,8
0382,91d0,8001,8000,False,0,1
81c0,cd84,10d4,13ed,False,0,-793
81ae,e61c,2922,2c56,False,-1,204
a8ff,660a,d38b,d38a,False,0,1
2858,2488,10ec,10eb,False,0,1
f22a,cab2,7c00,0128,False,31,-296
2a08,5397,41b9,41b8,False,0,1
41e2,7752,7c00,7d62,False,0,-354
d754,a02c,3ba5,3ba4,False,0,1
7ad8,0d6f,4ca6,4ca5,False,0,1
bdf2,3485,b6b8,b6b7,False,0,1
05dc,c8bd,92f1,92f0,False,0,1
2e4f,30f0,23ca,23c9,False,0,1
a0c0,1510,80c0,8000,False,0,192
5b99,b328,d2cc,d2cb,False,0,1
758b,a102,daf1,daf0,False,0,1
4650,33c3,3e20,3e1f,False,0,1
9730,6933,c4ac,c4ab,False,0,1
0a2e,3875,06e3,06e2,False,0,1
c356,abe8,3340,333f,False,0,1
5890,df7c,fc00,fc44,False,0,-68
d65d,ba62,5514,5513,False,0,1
8f57,d71a,2a84,2a83,False,0,1
bfe3,b332,3718,3717,False,0,1
b7a2,868b,031f,0000,False,0,799
f648,0360,bd4d,bdca,False,0,-125
b41c,ec82,64a2,64a1,False,0,1
a820,e77a,53b6,53b5,False,0,1
1d9b,1d7a,01eb,0000,False,0,491
a571,f34f,5cf9,5cf8,False,0,1
0c3a,15db,0006,0000,False,0,6
7b9c,a8fa,e8bc,e8bb,False,0,1
63d4,a86d,d055,d054,False,0,1
caa6,4a63,d94f,d94e,False,0,1
dfc0,b0e9,54c2,54c1,False,0,1
1879,e734,c407,c406,False,0,1
3cf7,44fc,4630,462f,False,0,1
c5e8,be77,48c6,48c5,False,0,1
9810,3ebb,9ad6,9ad5,False,0,1
8a88,3754,85fc,85fb,False,0,1
42a4,8a83,9168,9167,False,0,1
72d0,4b56,7c00,023f,False,31,-575
5825,e205,fc00,fe3c,False,0,-572
de61,c953,6c3f,6c3e,False,0,1
f0b9,b369,6860,685f,False,0,1
bba8,eddc,6d9c,6d9b,False,0,1
c5f6,4c04,d5fc,d5fb,False,0,1
3b57,b020,af92,af91,False,0,1
4c70,be3e,ceed,ceec,False,0,1
ce57,2cae,bf6b,bf6a,False,0,1
0503,ba8c,841a,8419,False,0,1
28ca,8812,804e,8000,False,0,78
e506,3b3f,e48d,e48c,False,0,1
581e,5640,726f,726e,False,0,1
162e,f368,cdb9,cdb8,False,0,1
af30,8684,00bb,0000,False,0,187
76a9,3918,743e,743d,False,0,1
23b4,23cc,0b82,0b81,False,0,1
0400,21de,000c,0000,False,0,12
9750,be3e,19b5,19b4,False,0,1
aafc,fa98,69c2,69c1,False,0,1
ad4c,cd43,3ef8,3ef7,False,0,1
3df6,c8b3,cb01,cb00,False,0,1
4a3e,8c1a,9a67,9a66,False,0,1
0e7e,4826,1abc,1abb,False,0,1
8bdc,f20d,41f2,41f1,False,0,1
3f58,d5ec,d970,d96f,False,0,1
313b,8180,803f,8000,False,0,63
0379,5e20,2551,25b8,False,0,-103
214e,1300,0095,0000,False,0,149
1476,37ad,1048,1047,False,0,1
99e4,26ab,84e9,84e8,False,0,1
5a68,3661,551c,551b,False,0,1
e5e7,44f8,ef55,ef54,False,0,1
035f,e4aa,abdd,ac4c,False,-1,913
969b,687f,c36d,c36c,False,0,1
d0e5,a1f8,374e,374d,False,0,1
6c5e,30cd,613e,613d,False,0,1
9698,5a80,b55c,b55b,False,0,1
f41a,9e3c,5665,5664,False,0,1
8049,e025,18ba,2470,False,-3,74
bc1d,1822,9840,983f,False,0,1
6694,0215,2ad9,2d00,False,-1,473
68c6,4046,6d1a,6d19,False,0,1
05ae,6057,2a2a,2a29,False,0,1
0f7a,c037,93e1,93e0,False,0,1
6549,4d55,770c,770b,False,0,1
95e1,85ca,0002,0000,False,0,2
0447,22ea,000f,0000,False,0,15
4c28,157a,25b1,25b0,False,0,1
a288,77dc,de6b,de6a,False,0,1
eae7,8834,3741,3740,False,0,1
8288,787b,bdac,bf50,False,0,-420
4d2b,6cae,7c00,7e0b,False,0,-523
1558,387d,11ff,11fe,False,0,1
5960,c26c,e051,e050,False,0,1
04f2,1103,0001,0000,False,0,1
88ce,1c6a,800b,8000,False,0,11
3d3e,a806,a946,a945,False,0,1
8a68,6b89,ba09,ba08,False,0,1
1338,9314,800d,8000,False,0,13
68ad,1e85,4b9f,4b9e,False,0,1
f406,4091,f898,f897,False,0,1
3bcc,1a85,1a5b,1a5a,False,0,1
58b2,cc0f,e8c4,e8c3,False,0,1
890d,f636,43d8,43d7,False,0,1
445a,4b9a,5423,5422,False,0,1
19b8,214b,01e4,0000,False,0,484
23e7,8cec,804e,8000,False,0,78
3c04,88fc,8901,8900,False,0,1
cc36,6659,f6af,f6ae,False,0,1
92ef,8f5f,0006,0000,False,0,6
5624,4534,5ffd,5ffc,False,0,1
2776,0580,0029,0000,False,0,41
2bc8,13a9,03ba,0000,False,0,954
3988,4a6c,4871,4870,False,0,1
06b6,b755,8313,8000,False,0,787
26c8,433d,2e23,2e22,False,0,1
86ea,5de8,a91b,a91a,False,0,1
aea8,1d18,903d,903c,False,0,1
b4b1,f8df,71b7,71b6,False,0,1
46ae,6ba1,765f,765e,False,0,1
cac0,c695,558e,558d,False,0,1
ea0e,868e,34f6,34f5,False,0,1
bfb1,9d4a,2116,2115,False,0,1
38de,4d30,4a50,4a4f,False,0,1
076a,215e,0014,0000,False,0,20
ae14,34a9,a715,a714,False,0,1
9228,abe2,0308,0000,False,0,776
45cf,03ad,0d56,0d92,False,0,-60
5639,8223,9aa6,9cc5,False,-1,481
d46c,e70e,7c00,7fcc,False,0,-972
2f80,0a76,0184,0000,False,0,388
b50b,a81a,212c,212b,False,0,1
39be,a865,a64f,a64e,False,0,1
8fdf,15e2,800c,8000,False,0,12
1733,9a71,805d,8000,False,0,93
ed34,1dc4,cf80,cf7f,False,0,1
f6dd,10d0,cc21,cc20,False,0,1
c44a,0bfe,9449,9448,False,0,1
c281,3514,bc21,bc20,False,0,1
953e,076f,8002,8000,False,0,2
73b7,b3e5,eb9d,eb9c,False,0,1
d2d1,6737,fc00,fe25,False,0,-549
923a,6160,b82f,b82e,False,0,1
2292,ec28,d2d4,d2d3,False,0,1
3f90,f6b8,fa5a,fa59,False,0,1
3242,cbc2,c212,c211,False,0,1
6230,8663,acf1,acf0,False,0,1
4d62,b374,c504,c503,False,0,1
8ae3,2ec0,8174,8000,False,0,372
b180,75f7,ec1a,ec19,False,0,1
b749,44f5,c084,c083,False,0,1
b44c,62a0,db1e,db1d,False,0,1
47e3,a629,b213,b212,False,0,1
5281,5c33,72d4,72d3,False,0,1
47e8,5220,5e0e,5e0d,False,0,1
2616,485c,32a2,32a1,False,0,1
643d,0d7c,35d0,35cf,False,0,1
07c4,ad19,809e,8000,False,0,158
1b98,83c3,8004,8000,False,0,4
17d2,2a76,0651,0650,False,0,1
ca40,37bd,c60c,c60b,False,0,1
aca8,833b,003c,0000,False,0,60
4238,6cda,738b,738a,False,0,1
c56f,e5bb,6fc9,6fc8,False,0,1
39c8,74e5,7313,7312,False,0,1
6930,29af,575f,575e,False,0,1
b788,c249,3deb,3dea,False,0,1
3391,de11,d5bd,d5bc,False,0,1
7b01,a210,e14f,e14e,False,0,1
148a,9ac9,803e,8000,False,0,62
9940,1589,803a,8000,False,0,58
5314,88ba,a02f,a02e,False,0,1
45aa,b3a1,bd67,bd66,False,0,1
2da3,0554,0078,0000,False,0,120
c352,b85a,3ff7,3ff6,False,0,1
9d4b,9dd8,01ef,0000,False,0,495
1c88,8235,8003,8000,False,0,3
8c67,5f8d,b028,b027,False,0,1
a94a,cbde,3934,3933,False,0,1
25b2,7436,5dff,5dfe,False,0,1
31dc,822a,8065,8000,False,0,101
28eb,2e16,1b7c,1b7b,False,0,1
9fb2,9e38,02fe,0000,False,0,766
4288,0a85,1153,1152,False,0,1
62ed,c20f,e93f,e93e,False,0,1
4824,006a,036e,0c91,False,-3,733
8d14,b034,02ab,0156,False,0,341
8766,e90d,34ac,34ab,False,0,1
53ee,56cd,6ebe,6ebd,False,0,1
09df,0b9a,0001,0000,False,0,1
9a7c,7080,cf4c,cf4b,False,0,1
03e0,4f81,1745,1762,False,0,-29
3790,05c1,02b8,0000,False,0,696
431b,a938,b0a3,b0a2,False,0,1
c379,0fd3,974f,974e,False,0,1
9bd0,50c0,b0a4,b0a3,False,0,1
b77b,416d,bd13,bd12,False,0,1
cda3,3350,c527,c526,False,0,1
37aa,cde5,c9a6,c9a5,False,0,1
3197,1ccb,12b3,12b2,False,0,1
5f8a,9776,bb08,bb07,False,0,1
d510,d574,6ee7,6ee6,False,0,1
e81f,107e,bca1,bca0,False,0,1
5bc2,4b8c,6b52,6b51,False,0,1
2e7b,e7f8,da75,da74,False,0,1
33ab,a086,9856,9855,False,0,1
4540,31f2,3bce,3bcd,False,0,1
5982,4360,6114,6113,False,0,1
426a,5b74,61fa,61f9,False,0,1
1558,1b2b,004d,0000,False,0,77
b386,42a5,ba40,ba3f,False,0,1
4468,0c10,147a,1479,False,0,1
0720,0d85,0001,0000,False,0,1
8e18,2df7,8246,8000,False,0,582
a0f4,15ab,80e1,8000,False,0,225
4d85,b91c,cb0d,cb0c,False,0,1
87dc,101f,8001,8000,False,0,1
7914,b002,ed17,ed16,False,0,1
71d8,c79f,fc00,fd91,False,0,-401
000c,3f63,0016,0379,False,0,-867
19c4,840b,8003,8000,False,0,3
16b0,05e2,0002,0000,False,0,2
0dc6,f0ef,c31f,c31e,False,0,1
58a0,80a4,95ed,9d5d,False,-2,144
8944,15c3,8004,8000,False,0,4
9869,1a01,806a,8000,False,0,106
9b2c,42eb,a234,a233,False,0,1
00fa,b0f2,8027,8000,False,0,39
1b1f,0f4f,001a,0000,False,0,26
455f,c684,d060,d05f,False,0,1
1944,9af0,8092,8000,False,0,146
b502,3d19,b662,b661,False,0,1
8f44,1df3,802b,8000,False,0,43
620b,39e1,6071,6070,False,0,1
20f8,1802,013f,0000,False,0,319
8338,ec4f,32ef,33c6,False,0,-215
5bde,a103,c0ee,c0ed,False,0,1
bdae,0000,8000,0000,True,0,0
931a,de34,3582,3581,False,0,1
2ea1,808a,800e,8000,False,0,14
5667,294f,4440,443f,False,0,1
39ad,e4be,e2bb,e2ba,False,0,1
36d6,c7fa,c2d1,c2d0,False,0,1
baa0,f0e4,700d,700c,False,0,1
9f98,1f60,8380,8000,False,0,896
473a,e3d8,ef16,ef15,False,0,1
b68a,6f31,e9e1,e9e0,False,0,1
0000,b1f0,8000,0000,True,0,0
1b8c,0e22,0017,0000,False,0,23
9c20,42d4,a30b,a30a,False,0,1
f4f5,b47d,6d90,6d8f,False,0,1
8faa,8bb9,0002,0000,False,0,2
b0e7,2e9a,a40c,a40b,False,0,1
c809,c202,4e10,4e0f,False,0,1
4cc4,31a0,42b4,42b3,False,0,1
9359,6224,b9a4,b9a3,False,0,1
51e0,0066,0cae,1675,False,-2,-455
28a6,8cb3,80af,8000,False,0,175
cbcb,86b5,1689,1688,False,0,1
4861,6255,6eef,6eee,False,0,1
bc52,2b8f,ac15,ac14,False,0,1
b5ac,be84,389f,389e,False,0,1
174b,1308,001a,0000,False,0,26
1135,a3ac,80a0,8000,False,0,160
1cf2,1499,005b,0000,False,0,91
88b8,a3d1,0025,0000,False,0,37
d19c,5258,e873,e872,False,0,1
851d,9277,0001,0000,False,0,1
a2e7,5228,b950,b94f,False,0,1
af2e,4cf8,c076,c075,False,0,1
6be0,28c2,58af,58ae,False,0,1
0c83,9a62,800e,8000,False,0,14
d25b,9b2a,31b1,31b0,False,0,1
abd8,4006,afe4,afe3,False,0,1
4d10,a778,b8ba,b8b9,False,0,1
267c,72f4,5da3,5da2,False,0,1
e158,ac97,5222,5221,False,0,1
1000,0628,0001,0000,False,0,1
041e,da18,a246,a245,False,0,1
aa00,3a15,a890,a88f,False,0,1
9588,f0bb,4a8b,4a8a,False,0,1
ebbc,d21a,7c00,01e6,False,31,-486
9a43,ac56,0aca,0ac9,False,0,1
0e31,2fa8,02f6,0000,False,0,758
522c,c495,db12,db11,False,0,1
16b8,8d98,8009,8000,False,0,9
5e40,d12e,f40c,f40b,False,0,1
8c56,7777,c80c,c80b,False,0,1
1f92,34f4,18b0,18af,False,0,1
a794,8502,0026,0000,False,0,38
37ef,da3c,d62f,d62e,False,0,1
df7e,5ba4,fc00,ff27,False,0,-807
c0af,34ee,b9c6,b9c5,False,0,1
376d,6878,6426,6425,False,0,1
18c8,51f0,2f19,2f18,False,0,1
669d,c503,f025,f024,False,0,1
4518,b295,bc31,bc30,False,0,1
d769,1142,acdf,acde,False,0,1
6f34,a9a0,dd11,dd10,False,0,1
a07d,376a,9c29,9c28,False,0,1
aa9c,9680,055f,055e,False,0,1
27b9,9393,81d4,8000,False,0,468
d557,9a56,343b,343a,False,0,1
8d22,e767,38c0,38bf,False,0,1
0878,d453,a0d5,a0d4,False,0,1
2d15,8d4a,81ae,8000,False,0,430
91e6,e5c9,3c44,3c43,False,0,1
d92c,252c,c2b0,c2af,False,0,1
d9ca,3c4b,da37,da36,False,0,1
35a4,5904,5313,5312,False,0,1
aa3d,4ed0,bd50,bd4f,False,0,1
5bc3,e332,fc00,82fb,False,31,-763
b2f8,84e5,0111,0000,False,0,273
4c90,01a5,0f81,1270,False,-1,273
8e10,50dd,a35f,a35e,False,0,1
8ff0,7616,ca0a,ca09,False,0,1
9033,574a,aba7,aba6,False,0,1
5377,e420,fbb3,fbb2,False,0,1
a8ea,2a8e,9807,9806,False,0,1
f36a,3e23,f5b0,f5af,False,0,1
c7b9,eae8,76ab,76aa,False,0,1
0075,21ca,0001,0000,False,0,1
9e5c,87ff,000d,0000,False,0,13
8bbb,0938,8001,8000,False,0,1
07f4,8f9a,8001,8000,False,0,1
2ecf,5058,4365,4364,False,0,1
181a,6246,3e6f,3e6e,False,0,1
9a27,3b66,99b1,99b0,False,0,1
ecf9,25f0,d762,d761,False,0,1
97e0,fa46,562d,562c,False,0,1
1a1d,8762,8006,8000,False,0,6
3221,9e56,94db,94da,False,0,1
c898,af9c,3c5f,3c5e,False,0,1
9695,bb0a,15cb,15ca,False,0,1
51bd,4aa2,60c2,60c1,False,0,1
c915,efd3,7c00,7cf8,False,0,-248
f524,35cb,ef72,ef71,False,0,1
9140,454f,9af8,9af7,False,0,1
7424,b18c,e9be,e9bd,False,0,1
429e,11ad,18b2,18b1,False,0,1
c3bc,c27d,4a46,4a45,False,0,1
61f8,0941,2fd7,2fd6,False,0,1
dddc,8f3a,314b,314a,False,0,1
111c,1ad8,0023,0000,False,0,35
727e,3b42,71e4,71e3,False,0,1
e770,578a,fc00,8302,False,31,-770
eab1,c51e,7448,7447,False,0,1
9b30,2042,81ea,8000,False,0,490
cff4,e9ae,7c00,7da5,False,0,-421
0e00,c135,93d0,93cf,False,0,1
66e6,b71b,e221,e220,False,0,1
0224,314a,005b,0000,False,0,91
a284,9980,023d,0000,False,0,573
9b6d,1f02,81a0,8000,False,0,416
63d8,0d72,3557,3556,False,0,1
e003,30e0,d4e4,d4e3,False,0,1
bc90,5631,d710,d70f,False,0,1
5fbc,5838,7c00,7c14,False,0,-20
0b87,1e17,0017,0000,False,0,23
0d60,abcc,814f,8000,False,0,335
c7fa,341d,c01a,c019,False,0,1
30a0,184c,0cf8,0cf7,False,0,1
97fc,b057,0c55,0c54,False,0,1
2b2e,8585,804f,8000,False,0,79
af58,0c0f,81dd,8000,False,0,477
5c2d,3cc9,5cff,5cfe,False,0,1
e0c8,db7b,7c00,0078,False,31,-120
a57e,9bc1,0553,0552,False,0,1
9770,b3da,0f4d,0f4c,False,0,1
a201,a9a4,103c,103b,False,0,1
4ea6,6785,7a40,7a3f,False,0,1
11e3,aae5,8289,8000,False,0,649
a845,1f9c,8c10,8c0f,False,0,1
d390,aeaa,464d,464c,False,0,1
bc33,9450,1487,1486,False,0,1
59af,607c,7c00,7e5f,False,0,-607
a6e1,8cba,0082,0000,False,0,130
4f05,6986,7c00,7cd8,False,0,-216
c960,ac25,3992,3991,False,0,1
abe9,dd56,4d47,4d46,False,0,1
5dc1,d921,fb61,fb60,False,0,1
c504,11bd,9b32,9b31,False,0,1
da41,9478,32fd,32fc,False,0,1
165e,89b7,8005,8000,False,0,5
aa1c,8d04,00f5,0000,False,0,245
560f,55a0,7043,7042,False,0,1
ca21,0cac,9b29,9b28,False,0,1
dd7f,cb38,6cf6,6cf5,False,0,1
4da8,c132,d359,d358,False,0,1
0a64,c25b,9114,9113,False,0,1
d794,49a9,e55d,e55c,False,0,1
bcec,f8e1,7a01,7a00,False,0,1
008d,d4a9,9122,994d,False,-2,-43
50e5,46de,5c34,5c33,False,0,1
1838,8641,8003,8000,False,0,3
e7ea,b74c,6338,6337,False,0,1
2089,8659,800e,8000,False,0,14
80ac,36a1,8047,8000,False,0,71
edb0,1599,c7f6,c7f5,False,0,1
cadd,f1b0,7c00,00e1,False,31,-225
dbf8,931d,3316,3315,False,0,1
9367,bba4,1312,1311,False,0,1
d528,06f0,a079,a078,False,0,1
2fb8,30b8,248e,248d,False,0,1
1f8b,2336,06cd,06cc,False,0,1
2f40,2411,175f,175e,False,0,1
2740,0acd,0063,0000,False,0,99
cb88,a56b,351a,3519,False,0,1
0995,40e6,0ed6,0ed5,False,0,1
9d04,6795,c8c1,c8c0,False,0,1
11b4,c348,9931,9930,False,0,1
8657,8f3d,0001,0000,False,0,1
c928,d089,5dd9,5dd8,False,0,1
adaf,fb4e,6d31,6d30,False,0,1
48ec,e907,f630,f62f,False,0,1
be51,468a,c92a,c929,False,0,1
3329,88e4,8230,8000,False,0,560
3077,0b25,01fe,0000,False,0,510
9dde,0ed0,8028,8000,False,0,40
9972,23d0,82a9,8000,False,0,681
04fc,b62c,81ec,8000,False,0,492
33a0,ec47,e414,e413,False,0,1
c450,21fa,aa72,aa71,False,0,1
120a,82d8,8001,8000,False,0,1
3077,b29f,a764,a763,False,0,1
3681,4aba,4578,4577,False,0,1
c7d0,ce57,5a31,5a30,False,0,1
06d2,f1b9,bce1,bce0,False,0,1
890b,31aa,81c9,8000,False,0,457
9a46,1740,805b,8000,False,0,91
1a01,0b3d,000b,0000,False,0,11
1f18,da6d,bdb3,bdb2,False,0,1
6c7c,be36,eef7,eef6,False,0,1
366a,8556,8224,8000,False,0,548
a087,d41e,38a9,38a8,False,0,1
0325,f76c,bdd6,bea0,False,0,-202
b04a,2110,956e,956d,False,0,1
1c8a,9f30,820a,8000,False,0,522
046b,af3c,8080,8000,False,0,128
aadd,d979,48b2,48b1,False,0,1
7b8c,88a2,c85f,c85e,False,0,1
6dd4,14aa,46cc,46cb,False,0,1
b6c0,fa8d,7587,7586,False,0,1
3fc9,79a3,7c00,7d7c,False,0,-380
6e88,000d,1d4e,329d,False,-5,-335
3c85,ae20,aeec,aeeb,False,0,1
c880,69dc,f698,f697,False,0,1
b5ca,00b0,8040,8000,False,0,64
e9c4,0eb4,bcd5,bcd4,False,0,1
0401,aa80,8034,8000,False,0,52
caa2,d1ff,60f9,60f8,False,0,1
656e,4843,71c9,71c8,False,0,1
